inflammatory bowel_rank,rank,target_id,target_name,combined_score,kg_score,fusion_score,gnn_score,num_diseases,score_ulcerative_colitis,score_crohn,score_inflammatory_bowel,kg_score_norm,fusion_score_norm,gnn_score_norm,combined_score_norm
2074,3779,ouabain,ouabain,0.46114794938397496,-33.54875993728638,-0.06853059803446133,0.22450360655784607,3,-27.32082772254944,-48.40497303009033,-24.92047905921936,0.5143737339119735,0.3929338520435073,0.45839433402044466,0.46114794938397496
2075,2115,hars,hars,0.5399400330185304,-31.173155122333103,-0.028355463097492855,0.2989952067534129,3,-26.322221676508587,-42.275479793548584,-24.92176389694214,0.5659873315886935,0.4758162400528967,0.56933409455728,0.5399400330185304
2076,4714,serpinb6,serpinb6,0.31957203349885094,-40.40759666760763,-0.08349884301424026,0.06177637788156668,3,-30.498564958572388,-65.80042250951131,-24.923802534739178,0.3653551609149852,0.3620539585427128,0.21604593856681004,0.31957203349885094
2077,2245,pick1,pick1,0.5347031721668611,-29.26812830236223,-0.06333416452010472,0.29867270092169446,3,-19.721999804178875,-43.15835030873617,-24.92403479417165,0.6073769125621065,0.40365423467514305,0.5688537891315857,0.5347031721668611
2078,1098,tcf4,tcf4,0.5899913222251041,-26.00632421175639,-0.044429722552498184,0.33278508484363556,3,-24.039365371068318,-29.05479637781779,-24.924810886383057,0.6782445261370188,0.4426546088299132,0.6196570970710755,0.5899913222251041
2079,4040,sgcg,sgcg,0.4427922336117152,-39.194885147942436,-0.054313477128744125,0.27355023225148517,3,-27.624919017155964,-65.02782980600993,-24.93190662066142,0.391703147785501,0.4222641563009239,0.5314390920241254,0.4427922336117152
2080,3499,ccdc40,ccdc40,0.4772583266422877,-34.45728007952372,0.0021244223850468793,0.18035959700743356,3,-23.54757785797119,-54.891138235727944,-24.93312414487203,0.4946347635211608,0.5386970666888019,0.3926510040906093,0.4772583266422877
2081,1624,ugt1a8,ugt1a8,0.5620834092026962,-30.558067984051174,-0.030654456466436386,0.3397769133249919,3,-24.164610385894775,-42.56699593861898,-24.94259762763977,0.579351027390107,0.47107335466533684,0.6300699728235077,0.5620834092026962
2082,1053,mvd,mvd,0.5930652966110896,-35.50979509618547,0.05465211967627207,0.3872680465380351,3,-22.663649678230286,-58.92200628916422,-24.943729321161907,0.47176728729921413,0.6470631243252369,0.7007981479794431,0.5930652966110896
2083,4074,impg2,impg2,0.4404786426046766,-39.573202239142525,0.06539011684556802,0.10991252089540164,3,-29.02083460489909,-64.75210205713908,-24.946670055389404,0.38348363837193195,0.669215902386235,0.287734721800111,0.4404786426046766
2084,2735,adora2a,adora2a,0.5131084363663323,-29.217650724781883,-0.04785520490258932,0.2279154434800148,3,-20.186335384845734,-42.519898891448975,-24.946717898050945,0.6084736140692462,0.4355877462616853,0.4634755562004276,0.5131084363663323
2085,602,en2,en2,0.6279517238825685,-33.34349162048764,0.10305939971779783,0.35615771015485126,3,-22.317848404248554,-52.76457118988037,-24.948055267333984,0.5188334976960589,0.7469286499339396,0.6544657660798768,0.6279517238825685
2086,1743,fgf21,fgf21,0.5565025101822345,-30.488007571962143,-0.07653540124495824,0.3894790957371394,3,-21.559645811716717,-44.950950145721436,-24.953426758448284,0.5808731955133012,0.37641972690933856,0.7040910463470418,0.5565025101822345
2087,4146,slc25a38,slc25a38,0.43510460100139325,-34.591547091801964,-0.07894440367817879,0.20092258354028067,3,-25.817675431569416,-53.001062075297035,-24.95590376853943,0.4917176101674702,0.3714498898521885,0.4232752999291621,0.43510460100139325
2088,3434,gmpr,gmpr,0.48059798446964525,-34.700585762659706,-0.01996371957163016,0.22316440660506487,3,-25.108086347579956,-54.03698937098185,-24.956681569417317,0.4893485805824857,0.4931286335041461,0.45639987395135717,0.48059798446964525
2089,575,cetp,cetp,0.6307863301207578,-30.453383207321167,0.04597442472974459,0.3853621284166972,3,-20.26340850194295,-46.13891569773356,-24.957825422286987,0.5816254620582848,0.6291608053731383,0.6979596789516744,0.6307863301207578
2090,1704,cdc25a,cdc25a,0.5582627501745698,-29.398588524924385,-0.03359841136261821,0.3127502103646596,3,-23.36054579416911,-39.87423451741537,-24.96098526318868,0.604542467456694,0.46499989623463583,0.5898193144050049,0.5582627501745698
2091,2996,aqp5,aqp5,0.501411459218166,-34.59857675764296,-0.035457530369361244,0.28922755519549054,3,-25.35565956433614,-53.4785737991333,-24.96149690945943,0.49156488007438603,0.4611644835318718,0.5547872070961667,0.501411459218166
2092,784,cdc6,cdc6,0.6109955746762461,-31.708275622791714,0.06341946000854175,0.34131020307540894,3,-25.060110608736675,-45.10205904642741,-24.96265721321106,0.5543610316058915,0.6651503841283368,0.6323534893179618,0.6109955746762461
2093,2385,pnpo,pnpo,0.5287098023563195,-36.8095269203186,0.04189168040951093,0.2861853515108426,3,-24.490009625752766,-60.974926789601646,-24.9636443456014,0.4435286530633442,0.6207379936159746,0.5502564768206315,0.5287098023563195
2094,4514,akr1c2,akr1c2,0.38986615546596914,-35.51729973157247,-0.16457372903823853,0.23629416525363922,3,-26.11462179819743,-55.47309875488281,-24.964178641637165,0.47160423777635707,0.19479427984342082,0.47595392134133346,0.38986615546596914
2095,2209,yars2,yars2,0.5359078686715983,-26.9275856812795,-0.06769309068719546,0.26188060144583386,3,-23.57734179496765,-32.23983637491862,-24.96557887395223,0.6582287311934625,0.39466165231165096,0.5140596016690601,0.5359078686715983
2096,995,pecr,pecr,0.5970362824243376,-34.54750363032023,0.04611718157927195,0.38926101724306744,3,-23.02916757265727,-55.645795027414955,-24.96754829088847,0.4926745207979334,0.6294553166078135,0.7037662637427339,0.5970362824243376
2097,2414,arnt,arnt,0.5279748614712804,-34.212400456269584,-0.040879317404081426,0.34868059555689496,3,-23.48979393641154,-54.17836491266886,-24.969042519728344,0.49995514268284147,0.44997919050370944,0.643330157490103,0.5279748614712804
2098,1364,rad50,rad50,0.5763012884100354,-30.1790837181939,-0.007194104914863904,0.3317294120788574,3,-18.593103647232056,-46.97343524297079,-24.970712264378864,0.5875850321793881,0.519472693290703,0.6180848918368977,0.5763012884100354
2099,1968,ppp5c,ppp5c,0.545570012285664,-33.543422036700775,-0.0016121262063582738,0.32065507272879284,3,-25.29798189798991,-50.355575720469155,-24.97670849164327,0.5144897078532323,0.5309884660666842,0.6015919644145529,0.545570012285664
2100,2494,phenol,phenol,0.5248091179985744,-31.756874296400284,-0.005449631911081572,0.24475322663784027,3,-23.38932140668233,-46.90370670954386,-24.97759477297465,0.5533051521214477,0.5230715881941859,0.4885519356391322,0.5248091179985744
2101,1848,wfs1,wfs1,0.5510056193104804,-28.15349925888909,-0.043093120058377586,0.28544114033381146,3,-20.707202116648357,-38.77380243937174,-24.979493220647175,0.6315939097017345,0.44541205586041666,0.5491481289055389,0.5510056193104804
2102,1125,malt1,malt1,0.5884755129013343,-35.20174105962118,0.07987649242083232,0.3360613336165746,3,-27.761316061019897,-52.862627824147545,-24.981279293696087,0.47846022587461934,0.699101686296172,0.6245363888754498,0.5884755129013343
2103,2053,adh1b,adh1b,0.5424074634251917,-35.03000179926554,0.0336997282380859,0.2935771842797597,3,-25.31421709060669,-54.79306364059448,-24.98272466659546,0.48219152033634893,0.6038377751228282,0.5612650758460126,0.5424074634251917
2104,965,cd207,cd207,0.599165984207276,-31.903095722198486,0.05223021702840924,0.33412250876426697,3,-23.609799067179363,-47.113686879475914,-24.985801219940186,0.5501282711034602,0.6420666737770043,0.621648912109302,0.599165984207276
2105,104,lrat,lrat,0.7262328462719954,-28.853720082177055,0.157936941832304,0.4127800067265828,3,-23.494850873947144,-38.08004379272461,-24.986265579859417,0.616380556188323,0.8601425008811026,0.7387929117744515,0.7262328462719954
2106,3896,cpb1,cpb1,0.4534489283006874,-32.89756475554572,-0.011340964585542679,0.11538370201985042,3,-21.199697653452557,-52.50418281555176,-24.988813797632854,0.5285219314184859,0.5109176098346069,0.2958829092763699,0.4534489283006874
2107,2057,reep5,reep5,0.5421553855873412,-32.62170071072049,0.03791149705648422,0.2403340737024943,3,-24.47880530357361,-48.392669995625816,-24.993626832962036,0.534515493871912,0.6125267679030644,0.4819705255588569,0.5421553855873412
2108,383,sox10,sox10,0.6543558960083267,-30.723676403363545,0.06384358803431193,0.4186200002829234,3,-24.238838354746502,-42.93638261159261,-24.995808243751526,0.5757529346970535,0.6660253716959628,0.7474903687357217,0.6543558960083267
2109,340,tubb2a,tubb2a,0.6608145709207031,-28.417598684628803,0.07641419450131555,0.3708062767982483,3,-19.993282198905945,-40.26298904418945,-24.996524810791016,0.6258559513422544,0.6919588722142849,0.6762817623983859,0.6608145709207031
2110,2765,soat2,soat2,0.5114830813650537,-33.15226353539361,-0.04357994223634402,0.2948886652787526,3,-25.573986530303955,-48.88368813196818,-24.99911594390869,0.5229882162697906,0.44440772856421484,0.5632182542929101,0.5114830813650537
2111,2886,map3k10,map3k10,0.5066077999988616,-30.287695169448853,-0.08465225660863022,0.28515222668647766,3,-20.174407323201496,-45.68835465113322,-25.00032353401184,0.5852252845846401,0.3596744351580243,0.548717852058661,0.5066077999988616
2112,1620,sort1,sort1,0.5622212755635778,-33.15984423955282,0.0013212853421767552,0.34639935692151386,3,-25.28668785095215,-49.1887157758077,-25.0041290918986,0.5228235140381244,0.5370401732865442,0.6399327265412158,0.5622212755635778
2113,3514,clcn5,clcn5,0.47689017387591703,-31.4788072903951,-0.06586905227353175,0.2157876876493295,3,-24.00076214472453,-45.43102892239889,-25.00463080406189,0.5593465772291856,0.3984246928037986,0.445413783810344,0.47689017387591703
2114,2388,sptlc1,sptlc1,0.5286505202226995,-29.027635362413193,0.0226426354298989,0.16134926242132983,3,-20.213113228480022,-41.86494334538778,-25.004849513371784,0.6126019844126471,0.581026694143964,0.36433906071483824,0.5286505202226995
2115,1997,tcap,tcap,0.5444214709679822,-34.52274796697829,0.0009356990146140257,0.33360422650973004,3,-24.73977557818095,-53.81867186228434,-25.009796460469563,0.493212374922453,0.5362446982828558,0.6208770383804807,0.5444214709679822
2116,4138,proz,proz,0.435544059817324,-41.849452866448296,-0.02894993219524622,0.27382758508125943,3,-29.885588089625042,-70.65123812357585,-25.011532386144,0.33402866027556344,0.47458983425496,0.5318521514353689,0.435544059817324
2117,4204,dio1,dio1,0.4300885180311982,-40.036644419034324,-0.02086702575131009,0.21515873819589615,3,-26.917364756266277,-68.18031899134319,-25.01224950949351,0.37341465801425916,0.491265088468318,0.4444770942833304,0.4300885180311982
2118,2539,f5,f5,0.5228773570204868,-33.8745437198215,0.006213593917588393,0.2654646287361781,3,-21.345421473185223,-55.26093610127767,-25.01727358500163,0.5072955898639708,0.5471331379584764,0.5193972656245183,0.5228773570204868
2119,2690,stx4,stx4,0.5154039224547412,-34.56755758656396,0.006664679075280826,0.2615927532315254,3,-22.365126132965088,-56.32013257344564,-25.017414053281147,0.4922388183516026,0.5480637388170373,0.5136309115632965,0.5154039224547412
2120,945,ucp2,ucp2,0.6006408684276702,-29.992345359590317,-0.0052188044258703785,0.37983768184979755,3,-21.297046661376953,-43.66047318776449,-25.019516229629517,0.5916422046733603,0.5235477915279773,0.6897321636664429,0.6006408684276702
2121,2201,aqp9,aqp9,0.5362984735526864,-35.6700983842214,0.007176329692204793,0.32909602920214337,3,-26.924143075942993,-55.06179062525431,-25.024361451466877,0.46828445658475276,0.549119287853118,0.6141630152094999,0.5362984735526864
